0 | 0.9772479256651733
1 | 0.9794079882288789
3 | 0.9704783604983606
4 | 0.9814343137511204
7 | 0.9738299726353831
8 | 0.9781885070134045
11 | 0.9697930922042817
12 | 0.9515943817374128
14 | 0.9688459494607683
25 | 0.9670951673190966
27 | 0.9508338496373432
29 | 0.9669130698206413
30 | 0.9768601055029544
31 | 0.9691436891519972
32 | 0.9615323286634124
34 | 0.9755015933910071
37 | 0.9777555041876536
38 | 0.9529778996559524
39 | 0.9648916280390897
42 | 0.9679511319480228
45 | 0.9630626458770447
47 | 0.968365271092174
48 | 0.9749042166142656
51 | 0.982515475346756
55 | 0.9645952768524191
56 | 0.952050333147989
57 | 0.9510883513411096
58 | 0.9734939458301685
59 | 0.9757826753813105
60 | 0.9750949381620803
62 | 0.9752638177252999
63 | 0.9532888350236489
65 | 0.9709723985254394
66 | 0.9532655964538971
67 | 0.9724237507626378
70 | 0.9638948136008645
71 | 0.9687308477928037
73 | 0.9584096248226557
75 | 0.9607238082432115
76 | 0.9607238082432115
77 | 0.9687425275810501
78 | 0.9661898475886016
80 | 0.9670337997012094
83 | 0.9562128958799485
84 | 0.9593723430898005
85 | 0.961014545448148
87 | 0.9732225671867334
88 | 0.9685757701592146
90 | 0.9648318536969005
91 | 0.9669286815222943
94 | 0.9557199315881603
95 | 0.9583087412359776
100 | 0.9524063815758173
102 | 0.952351105804681
106 | 0.9533301855126836
108 | 0.9531204251981648
110 | 0.9586143878580079
111 | 0.9560289210205176
115 | 0.9550668227160234
126 | 0.956491389119681
129 | 0.9588108390191938
135 | 0.9624893928509607
143 | 0.9556242258252634
146 | 0.9580558161070224
147 | 0.9659375981375351
150 | 0.9609303331160065
151 | 0.9560514321614283
159 | 0.9519504305965537
162 | 0.9545262186791612
163 | 0.9517206222289858
166 | 0.9510808546825029
167 | 0.9607408184905715
170 | 0.9624338841244382
172 | 0.9536505960654545
181 | 0.9550342299012758
187 | 0.951995352845955
188 | 0.9571027337939586
191 | 0.9618470678705388
192 | 0.9736828456543958
193 | 0.9810059464398494
197 | 0.965184384677776
199 | 0.9534097398268875
208 | 0.964593967401154
209 | 0.9705661382423428
210 | 0.9524377774291662
226 | 0.9524377774291662
227 | 0.9524377774291662
228 | 0.9620354217794456
229 | 0.9574653696062287
230 | 0.9739942003164589
231 | 0.9517465920017453
232 | 0.9578655445967933
233 | 0.966227149713933
237 | 0.9619483708303492
244 | 0.9619483708303492
246 | 0.9582462507584453
249 | 0.960392839152275
250 | 0.9621912046267245
254 | 0.9553682281812538
255 | 0.9553682281812538
259 | 0.9553682281812538
266 | 0.9601463063368453
268 | 0.9644144262513209
269 | 0.9570599079500719
270 | 0.9666175687128313
274 | 0.9558933618891472
280 | 0.9501769699320061
302 | 0.9501769699320061
311 | 0.9527952984314472
317 | 0.9519110707352968
319 | 0.9519110707352968
322 | 0.9532961270970516
326 | 0.962847769771271
341 | 0.9506140645479209
370 | 0.9506140645479209
379 | 0.9532639824978746
383 | 0.9545928121537206
386 | 0.9517779952821995
387 | 0.9691844680099176
389 | 0.9636519908210295
391 | 0.9587900376267244
394 | 0.9544437545841085
411 | 0.9506088068307064
416 | 0.959183903014603
441 | 0.959183903014603
442 | 0.9597034731911721
483 | 0.9567620953678735
485 | 0.9567620953678735
486 | 0.9576315494910426
488 | 0.9518710117825108
492 | 0.9543645169507733
501 | 0.9511393125405903
502 | 0.962296642620068
503 | 0.9583407741041075
506 | 0.9500235400135824
512 | 0.9677871900233018
513 | 0.9503055678879249
533 | 0.9503055678879249
550 | 0.9559763440546208
553 | 0.9559763440546208
611 | 0.9559763440546208
